Name,Coef.,Std. Error,z,Pr(>|z|),n_subj,n_present,n_absent,beta_0,beta_1,tau_0,tau_1,rho,sigma
category: present,21.969364499478193,7.039981457124208,3.1206565859979625,0.0018044833333027432,13,150,150,650,30,80,15,0.35,175
(Intercept),671.1317531362565,13.77953390226632,48.704967664100415,0.0,13,150,150,650,30,80,15,0.35,175
category: present,32.10716897201704,7.004447855127981,4.583825825544732,4.565445740254446e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),648.9046757686501,22.746740986122674,28.527369092765145,5.362646673636817e-179,13,150,150,650,30,80,15,0.35,175
category: present,47.71547673959687,7.471888767572752,6.38599934017718,1.7028173461733638e-10,13,150,150,650,30,80,15,0.35,175
(Intercept),666.0616656071837,24.01877878660951,27.730871395448037,2.964275693476041e-169,13,150,150,650,30,80,15,0.35,175
category: present,31.43936677328226,7.797888594776874,4.031779422232417,5.53561301551802e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),656.2883120954423,13.39872620061606,48.98139586323264,0.0,13,150,150,650,30,80,15,0.35,175
category: present,30.586573990999604,6.720291033331732,4.551376397137319,5.3296104375814545e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),633.6754743447024,27.593947204914198,22.964292481934272,1.0606553713405628e-116,13,150,150,650,30,80,15,0.35,175
category: present,25.390704133267686,5.571894132222002,4.556925083417224,5.190792782300041e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),665.7139754422043,28.71479196474316,23.18366005435759,6.65579751427435e-119,13,150,150,650,30,80,15,0.35,175
category: present,37.636345394142566,5.600135975592172,6.720612777650065,1.80961908389945e-11,13,150,150,650,30,80,15,0.35,175
(Intercept),641.5028816022686,30.605405422857373,20.960443841177412,1.506756446592264e-97,13,150,150,650,30,80,15,0.35,175
category: present,33.617499155012446,5.862593329273977,5.734236926711004,9.795232849940853e-9,13,150,150,650,30,80,15,0.35,175
(Intercept),621.5765288701798,18.263541621623435,34.03373462539454,7.064358992484377e-254,13,150,150,650,30,80,15,0.35,175
category: present,27.572983081247756,5.605628981822928,4.918802719669316,8.707517333453196e-7,13,150,150,650,30,80,15,0.35,175
(Intercept),628.1068994354661,17.270064632581242,36.36969014293649,1.2835499812138396e-289,13,150,150,650,30,80,15,0.35,175
category: present,27.89521275283234,7.177951969460467,3.8862356381759255,0.00010181068547366184,13,150,150,650,30,80,15,0.35,175
(Intercept),657.2689631742277,23.890964252641673,27.511194450912633,1.2898347784626598e-166,13,150,150,650,30,80,15,0.35,175
category: present,24.148210434104058,7.5250752175862825,3.209032433013973,0.001331824678779653,13,150,150,650,30,80,15,0.35,175
(Intercept),641.4307027276204,23.015420858764685,27.869605629364457,6.233765313257467e-171,13,150,150,650,30,80,15,0.35,175
category: present,34.39174516968322,7.285489002519532,4.7205815776799005,2.35171265600308e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),655.8544380166228,25.15425481530737,26.07330023616955,7.323604091094489e-150,13,150,150,650,30,80,15,0.35,175
category: present,36.33566649074978,6.508333908006654,5.582944422388819,2.364803329733366e-8,13,150,150,650,30,80,15,0.35,175
(Intercept),646.2346991110189,36.60614255131692,17.653722956607194,9.526410582463656e-70,13,150,150,650,30,80,15,0.35,175
category: present,40.630370562964224,6.287695001669527,6.461886359337711,1.0340574523133087e-10,13,150,150,650,30,80,15,0.35,175
(Intercept),658.9208863417454,26.072513748661898,25.272625903805025,6.389239886723461e-141,13,150,150,650,30,80,15,0.35,175
category: present,39.235806776105086,7.763374142291173,5.053963142439195,4.3273515318857785e-7,13,150,150,650,30,80,15,0.35,175
(Intercept),690.1936062417384,17.929708002866054,38.494414194107975,5.0e-324,13,150,150,650,30,80,15,0.35,175
category: present,25.06257689916845,6.881744942178672,3.641892733565037,0.00027064084798533657,13,150,150,650,30,80,15,0.35,175
(Intercept),658.2747163583434,16.91264446230135,38.92204544509003,0.0,13,150,150,650,30,80,15,0.35,175
category: present,27.320408462117797,5.710140522953744,4.784542228390814,1.7137746564189725e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),699.19736040512,19.333665031936665,36.16476023817203,2.18093873490122e-286,13,150,150,650,30,80,15,0.35,175
category: present,35.25530168330928,7.0528337788819915,4.998742744919463,5.770532889716309e-7,13,150,150,650,30,80,15,0.35,175
(Intercept),675.8124837730077,22.294950870915727,30.3123558192999,7.879772062345043e-202,13,150,150,650,30,80,15,0.35,175
category: present,27.66345326624481,6.766141106137947,4.088512614841824,4.341479414401094e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),677.6696133759064,20.71181650808943,32.71898498672139,8.388223741334419e-235,13,150,150,650,30,80,15,0.35,175
category: present,34.355710279709925,6.344329586904914,5.415183717854479,6.122580813611859e-8,13,150,150,650,30,80,15,0.35,175
(Intercept),657.5379181915023,14.200388411866887,46.30422063962809,0.0,13,150,150,650,30,80,15,0.35,175
category: present,32.402892289663846,6.315262805438661,5.130885806012491,2.8838183061396036e-7,13,150,150,650,30,80,15,0.35,175
(Intercept),680.9983719048179,20.954127152416962,32.4994864711541,1.0842471241826875e-231,13,150,150,650,30,80,15,0.35,175
category: present,31.568104353176807,6.556540041898132,4.81475048599532,1.4738392727980242e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),660.5106711357346,23.233708442049764,28.428981657542995,8.865909683982328e-178,13,150,150,650,30,80,15,0.35,175
category: present,19.4426229528666,6.155278027976718,3.1586912669901808,0.0015847927866547095,13,150,150,650,30,80,15,0.35,175
(Intercept),644.8288424109496,18.00647857273742,35.810935481146664,7.463602411023407e-281,13,150,150,650,30,80,15,0.35,175
category: present,24.722080158993073,5.6490627718997795,4.3763153565877335,1.2070234768233521e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),668.7383084580401,20.76071486163565,32.21171876378023,1.2096367637358726e-227,13,150,150,650,30,80,15,0.35,175
category: present,38.78990166889409,6.120978672399259,6.337205820338121,2.339693553276881e-10,13,150,150,650,30,80,15,0.35,175
(Intercept),653.6930681189707,17.557530227541754,37.23149324803953,2.1118661352108385e-303,13,150,150,650,30,80,15,0.35,175
category: present,22.409366930327824,7.208147270521267,3.108894156751498,0.0018778897807937118,13,150,150,650,30,80,15,0.35,175
(Intercept),634.0476876441592,26.936316265539382,23.538767565456588,1.6361652704471466e-122,13,150,150,650,30,80,15,0.35,175
category: present,32.09202358802398,6.529659618808416,4.914808039240548,8.886949228413945e-7,13,150,150,650,30,80,15,0.35,175
(Intercept),668.4398600972144,24.282158840818585,27.528024360567123,8.111937387101e-167,13,150,150,650,30,80,15,0.35,175
category: present,31.403736039706196,5.885942952737584,5.335378934500231,9.534522783258605e-8,13,150,150,650,30,80,15,0.35,175
(Intercept),668.5614100907073,21.19727391710179,31.539971257875635,2.46109662272669e-218,13,150,150,650,30,80,15,0.35,175
category: present,25.202833968245546,6.749838600884264,3.7338424603136207,0.00018858047812091722,13,150,150,650,30,80,15,0.35,175
(Intercept),633.2161831829765,20.557929860897335,30.801553827041666,2.4978553438296408e-208,13,150,150,650,30,80,15,0.35,175
category: present,33.448055739313475,8.38183420527533,3.9905413206887403,6.592266231969025e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),622.4150678051043,25.382757013675082,24.521176618827308,8.782677328616328e-133,13,150,150,650,30,80,15,0.35,175
category: present,20.59799566327088,6.974405877326603,2.9533692224930284,0.0031432576013826325,13,150,150,650,30,80,15,0.35,175
(Intercept),631.304258523885,21.73376708926337,29.04716223059893,1.671182603968259e-185,13,150,150,650,30,80,15,0.35,175
category: present,31.739449280331126,5.71402850268419,5.554653650296175,2.7816274328642547e-8,13,150,150,650,30,80,15,0.35,175
(Intercept),636.8086724911345,23.043089386235497,27.63555970370554,4.1620833273093803e-168,13,150,150,650,30,80,15,0.35,175
category: present,30.117509323540673,6.367716358863528,4.729719043094417,2.2483076152973144e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),665.0527698884633,19.596742900200898,33.93690335559005,1.9032786167550054e-252,13,150,150,650,30,80,15,0.35,175
category: present,21.119731230934395,5.68233876638377,3.7167321589266935,0.00020181619421615814,13,150,150,650,30,80,15,0.35,175
(Intercept),660.1445448102022,18.685394649710492,35.32944083792366,2.0745159829127574e-273,13,150,150,650,30,80,15,0.35,175
category: present,23.005337561961436,6.244656206267866,3.684003858990763,0.0002295987619075887,13,150,150,650,30,80,15,0.35,175
(Intercept),637.0263213429598,24.687234533940337,25.80387529705555,8.022147818428487e-147,13,150,150,650,30,80,15,0.35,175
category: present,18.58063686655179,7.993552773896773,2.324452892489496,0.020101233549387747,13,150,150,650,30,80,15,0.35,175
(Intercept),676.4219236812852,18.184259104231856,37.198211915264,7.293801584871686e-303,13,150,150,650,30,80,15,0.35,175
category: present,24.57958176725198,5.769325684702088,4.260390747644402,2.0406981692672317e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),668.6417631277376,26.082302569328462,25.635841059294677,6.0821997959529e-145,13,150,150,650,30,80,15,0.35,175
category: present,24.70033208497722,8.059813804729295,3.0646281270770412,0.0021794079927209375,13,150,150,650,30,80,15,0.35,175
(Intercept),576.3487813022094,28.863086810498046,19.968369463954236,1.0378646883408304e-88,13,150,150,650,30,80,15,0.35,175
category: present,32.158251218992994,7.266311239550136,4.4256638834787845,9.61461306866667e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),675.4785610678592,19.409450620404712,34.80152912508219,2.306101129941128e-265,13,150,150,650,30,80,15,0.35,175
category: present,35.68308775480244,5.641570465451996,6.325027396771788,2.531876575266331e-10,13,150,150,650,30,80,15,0.35,175
(Intercept),659.405883906016,24.548117357146747,26.861770062136426,6.146038834261786e-159,13,150,150,650,30,80,15,0.35,175
category: present,29.528907001793204,5.6973264718565915,5.182941007094965,2.184141380545341e-7,13,150,150,650,30,80,15,0.35,175
(Intercept),630.3645694127425,21.23927440239859,29.67919513020437,1.4250992354201452e-193,13,150,150,650,30,80,15,0.35,175
category: present,35.97710721758004,7.873990794078097,4.569107096827933,4.898064622219914e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),674.5770909620048,28.444053321158684,23.715926958279432,2.47007242164099e-124,13,150,150,650,30,80,15,0.35,175
category: present,31.865625784099137,7.869565656661212,4.0492229399123705,5.138797448549271e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),671.4672414346121,22.882962815679495,29.34354466435265,2.8885477914079318e-189,13,150,150,650,30,80,15,0.35,175
category: present,31.879819372003155,7.077015619701481,4.5046981786014335,6.646734355378062e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),656.9429520103528,15.886025978768837,41.35351112281548,0.0,13,150,150,650,30,80,15,0.35,175
category: present,24.17426244620485,6.947342579305974,3.479641628471388,0.0005020849091483799,13,150,150,650,30,80,15,0.35,175
(Intercept),653.9526786312272,29.526301689398892,22.148140512498454,1.0871425975635657e-108,13,150,150,650,30,80,15,0.35,175
category: present,40.224809853791996,6.276027512969954,6.409278762826317,1.4620964562184287e-10,13,150,150,650,30,80,15,0.35,175
(Intercept),658.0160865231659,18.9022903061573,34.81144749474202,1.6323981143367506e-265,13,150,150,650,30,80,15,0.35,175
category: present,31.808321600196635,8.74080667720081,3.639060189165865,0.0002736348440704333,13,150,150,650,30,80,15,0.35,175
(Intercept),674.647189956145,24.50910990329936,27.526384785818987,8.486944517105404e-167,13,150,150,650,30,80,15,0.35,175
category: present,24.469328847327763,6.9687732032838055,3.5112821343930944,0.00044595083221738796,13,150,150,650,30,80,15,0.35,175
(Intercept),673.3919203653696,26.09491095786439,25.805488336507437,7.694608592187755e-147,13,150,150,650,30,80,15,0.35,175
category: present,29.651272677662746,6.178292244047275,4.799266772501975,1.5924756047575147e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),679.488701333449,19.317651728458777,35.17449796097244,4.908593746388662e-271,13,150,150,650,30,80,15,0.35,175
category: present,32.03791586639521,7.945296259268221,4.032312304153901,5.5230722828952785e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),625.2830518475674,16.76616107571477,37.29434836178863,2.0264947331301207e-304,13,150,150,650,30,80,15,0.35,175
category: present,36.432629910974775,6.9311073158370196,5.256393856105671,1.4690750059448282e-7,13,150,150,650,30,80,15,0.35,175
(Intercept),660.1730887133805,19.98582233559785,33.03207031604148,2.814593574595273e-239,13,150,150,650,30,80,15,0.35,175
category: present,24.907582686223233,7.412965221418649,3.360002636226663,0.0007794172878624414,13,150,150,650,30,80,15,0.35,175
(Intercept),652.4371503328899,17.664297531874045,36.93535784005057,1.2514914414033441e-298,13,150,150,650,30,80,15,0.35,175
category: present,19.41271532013604,8.556338212004546,2.268811124471447,0.023279814186649348,13,150,150,650,30,80,15,0.35,175
(Intercept),625.979175016737,22.483933374980225,27.841177278763734,1.3775357728486616e-170,13,150,150,650,30,80,15,0.35,175
category: present,36.71040691117141,7.960974125565379,4.611295845477237,4.001665422218221e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),693.3683483458956,25.359921525984724,27.341107804116998,1.3776116161727517e-164,13,150,150,650,30,80,15,0.35,175
category: present,25.182498773099134,7.469524179628019,3.3713658551076833,0.0007479645512254669,13,150,150,650,30,80,15,0.35,175
(Intercept),668.2985971028302,17.413644135492255,38.37787150713118,3.1e-322,13,150,150,650,30,80,15,0.35,175
category: present,34.55342078586485,6.755338953158522,5.114979577702623,3.137749026461675e-7,13,150,150,650,30,80,15,0.35,175
(Intercept),655.2024104664424,20.133119328442273,32.54351200019119,2.5865981246375606e-232,13,150,150,650,30,80,15,0.35,175
category: present,19.19385968590859,8.107147855731862,2.3675230830209015,0.017907602917701906,13,150,150,650,30,80,15,0.35,175
(Intercept),633.4370949461422,20.115912211415907,31.489354710280683,1.215053716770038e-217,13,150,150,650,30,80,15,0.35,175
category: present,31.285912690340265,8.06814650130232,3.8777075608741427,0.00010544535700398721,13,150,150,650,30,80,15,0.35,175
(Intercept),678.175369792669,20.021310841256216,33.872675728864394,1.6828825594928729e-251,13,150,150,650,30,80,15,0.35,175
category: present,31.215949709728665,5.711414567990709,5.46553736173813,4.6150656888288994e-8,13,150,150,650,30,80,15,0.35,175
(Intercept),667.3183356167827,18.76598131033577,35.56000214330613,5.820536615231942e-277,13,150,150,650,30,80,15,0.35,175
category: present,30.864758195503164,5.623876821846024,5.488163978913727,4.0613296184804784e-8,13,150,150,650,30,80,15,0.35,175
(Intercept),650.2222758914256,18.25391576530685,35.62097493225149,6.634051634320639e-278,13,150,150,650,30,80,15,0.35,175
category: present,38.73255730417816,5.948540462277774,6.511270714185738,7.451770704401633e-11,13,150,150,650,30,80,15,0.35,175
(Intercept),663.2164069188783,24.750430666418342,26.796156230878747,3.582327170429171e-158,13,150,150,650,30,80,15,0.35,175
category: present,24.522880212289206,7.76025601685975,3.160060719518966,0.0015773626270415844,13,150,150,650,30,80,15,0.35,175
(Intercept),657.5241533306132,17.89934698809479,36.734533040112886,2.0531912450823393e-295,13,150,150,650,30,80,15,0.35,175
category: present,28.89356616303078,7.439450179115359,3.8838308567672373,0.00010282345092960994,13,150,150,650,30,80,15,0.35,175
(Intercept),662.5840423915828,23.12238404768307,28.65552449199007,1.3681001757263947e-180,13,150,150,650,30,80,15,0.35,175
category: present,29.64009673351395,7.803731172317565,3.798195514301832,0.00014575333603887306,13,150,150,650,30,80,15,0.35,175
(Intercept),675.3096150585461,25.308411483019807,26.683208288739582,7.373053119211019e-157,13,150,150,650,30,80,15,0.35,175
category: present,32.939597222522394,9.296795198206846,3.5431131395554183,0.00039543301445017055,13,150,150,650,30,80,15,0.35,175
(Intercept),648.6871981065569,15.753346560551089,41.17773932117852,0.0,13,150,150,650,30,80,15,0.35,175
category: present,22.194802970294074,6.412423556521682,3.4612191123465488,0.000537734947892525,13,150,150,650,30,80,15,0.35,175
(Intercept),628.9875226385802,24.723235934574046,25.441148735670836,8.845824036957917e-143,13,150,150,650,30,80,15,0.35,175
category: present,33.36926798608913,7.600968950318275,4.390133442749014,1.1328112246814837e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),675.2204272858479,22.437455920569313,30.093448636788022,5.90268918687985e-199,13,150,150,650,30,80,15,0.35,175
category: present,29.83451045874596,6.065670813133894,4.9185838430509286,8.717257765282e-7,13,150,150,650,30,80,15,0.35,175
(Intercept),606.1883993151098,14.788868826329558,40.98950409485506,0.0,13,150,150,650,30,80,15,0.35,175
category: present,28.401681945369802,7.215413068701954,3.936251698266145,8.276416860910932e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),652.2233226200052,21.79618910776473,29.92373205220795,9.668144801016249e-197,13,150,150,650,30,80,15,0.35,175
category: present,37.134812977940506,6.567589256371585,5.654253262247475,1.565252704564228e-8,13,150,150,650,30,80,15,0.35,175
(Intercept),670.1564439782704,22.186836997722132,30.205136678431167,2.027860473404326e-200,13,150,150,650,30,80,15,0.35,175
category: present,19.504124984845937,7.778806260555739,2.5073416577741723,0.012164306916275493,13,150,150,650,30,80,15,0.35,175
(Intercept),625.955078752565,22.971388025981454,27.24933635027137,1.6922205891379164e-163,13,150,150,650,30,80,15,0.35,175
category: present,24.48915076867753,7.331793656144254,3.3401309307381988,0.000837389006334201,13,150,150,650,30,80,15,0.35,175
(Intercept),642.262868039581,22.61632398287762,28.398198952483426,2.1283698091893715e-177,13,150,150,650,30,80,15,0.35,175
category: present,27.28731946916132,6.563570407915984,4.157389617737854,3.219047257475322e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),677.6321329132635,20.775522741814367,32.61685115385379,2.366184830148419e-233,13,150,150,650,30,80,15,0.35,175
category: present,31.05356202246876,7.917836024821654,3.921975894059795,8.782578057233638e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),638.0563174431062,29.696241208853234,21.48609694256136,2.1004395299798067e-102,13,150,150,650,30,80,15,0.35,175
category: present,33.15734406556448,9.779193486599839,3.3906010869913845,0.0006973953002578026,13,150,150,650,30,80,15,0.35,175
(Intercept),617.2980318743319,18.88835130823145,32.681414158435125,2.8690015746716053e-234,13,150,150,650,30,80,15,0.35,175
category: present,33.1778316986263,7.0858917835786395,4.682237989509664,2.8375976198554746e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),655.655721238775,24.374692114508537,26.899036023044136,2.2539882046603837e-159,13,150,150,650,30,80,15,0.35,175
category: present,33.71074446702994,5.451507028408782,6.183747776781209,6.259735590544206e-10,13,150,150,650,30,80,15,0.35,175
(Intercept),634.6782826317209,16.983086060576355,37.37119863656758,1.1477496299491973e-305,13,150,150,650,30,80,15,0.35,175
category: present,47.869260292621505,6.9963439491224575,6.842039305203925,7.807365859278233e-12,13,150,150,650,30,80,15,0.35,175
(Intercept),712.3420813401357,18.268913012842916,38.99203421896882,0.0,13,150,150,650,30,80,15,0.35,175
category: present,27.971040445881382,8.778327223745222,3.186374776531479,0.0014406783923538334,13,150,150,650,30,80,15,0.35,175
(Intercept),650.5348932083313,24.039678498229172,27.060881586093235,2.8442583952717768e-161,13,150,150,650,30,80,15,0.35,175
category: present,31.593336194569154,7.1004949360848535,4.449455492744767,8.608826693509258e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),627.8138857272539,23.61042863380499,26.59053316924375,8.734593778760991e-156,13,150,150,650,30,80,15,0.35,175
category: present,30.945957229636477,5.627197389569091,5.499355200690089,3.811825816397061e-8,13,150,150,650,30,80,15,0.35,175
(Intercept),640.5258793409113,25.610523206365823,25.010261374968724,4.72792262680037e-138,13,150,150,650,30,80,15,0.35,175
category: present,39.96793525403983,6.20147587218573,6.44490699920324,1.1567132366544626e-10,13,150,150,650,30,80,15,0.35,175
(Intercept),647.5290388016864,24.375464809396007,26.564787332879227,1.7331428123978355e-155,13,150,150,650,30,80,15,0.35,175
category: present,35.10860671342017,5.6622097250654955,6.200513301017663,5.627930324318359e-10,13,150,150,650,30,80,15,0.35,175
(Intercept),675.0182540175682,23.70170911649333,28.47972906510116,2.0885074918233148e-178,13,150,150,650,30,80,15,0.35,175
category: present,28.953621852721238,5.938941292810861,4.875216040234283,1.0868943890372904e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),666.3722831959432,19.036007935884843,35.005883872309305,1.830758161604304e-268,13,150,150,650,30,80,15,0.35,175
category: present,39.035566302884135,8.154645069441946,4.786911750354757,1.693672619426677e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),625.1791559279511,20.64240400144113,30.28616026913846,1.744176118624107e-201,13,150,150,650,30,80,15,0.35,175
category: present,29.829052621889822,6.473594676208341,4.60780356414916,4.069448356222148e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),687.0439944908751,21.135587895972836,32.506500309924384,8.63034779715032e-232,13,150,150,650,30,80,15,0.35,175
category: present,29.289306452178,6.054992732900255,4.837215789381937,1.3167045872939664e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),642.9856360982728,20.444580641435387,31.45017485930343,4.174570505163055e-217,13,150,150,650,30,80,15,0.35,175
category: present,38.17071758197527,6.5684878768575,5.811187947299208,6.203107344393405e-9,13,150,150,650,30,80,15,0.35,175
(Intercept),635.7069129768938,31.41450580617545,20.23609465318811,4.7104976292182715e-91,13,150,150,650,30,80,15,0.35,175
category: present,45.052010841275,6.980601158573148,6.453886967305799,1.090171353090159e-10,13,150,150,650,30,80,15,0.35,175
(Intercept),648.4804157857297,22.700771382854928,28.56644846331097,1.7550490334180225e-179,13,150,150,650,30,80,15,0.35,175
category: present,36.92623175618182,5.922068125720698,6.235360852369122,4.507378525021511e-10,13,150,150,650,30,80,15,0.35,175
(Intercept),678.317969948971,22.49555196319157,30.153426377751092,9.672344208916904e-200,13,150,150,650,30,80,15,0.35,175
category: present,13.112314045570196,6.556818633243763,1.9997981916244227,0.04552205995303715,13,150,150,650,30,80,15,0.35,175
(Intercept),641.6400480457783,24.286583178356402,26.419527330530048,8.174910665630866e-154,13,150,150,650,30,80,15,0.35,175
category: present,28.55045374682489,5.800419364666452,4.922136133939111,8.560462955038826e-7,13,150,150,650,30,80,15,0.35,175
(Intercept),666.2943725674489,23.568178500563853,28.270932034544302,7.871939962613541e-176,13,150,150,650,30,80,15,0.35,175
category: present,35.55208875787578,5.830223013053445,6.0978951711241995,1.0747418496386597e-9,13,150,150,650,30,80,15,0.35,175
(Intercept),673.8898808365902,18.625298756698967,36.18142665197314,1.1929385268134277e-286,13,150,150,650,30,80,15,0.35,175
category: present,38.937008870970566,6.202156367752126,6.277979232097734,3.430017169931729e-10,13,150,150,650,30,80,15,0.35,175
(Intercept),662.397565114121,26.079177118674025,25.39948105340373,2.555377886367384e-142,13,150,150,650,30,80,15,0.35,175
category: present,34.943708116607056,7.309088713242688,4.7808570243915165,1.7454947265735758e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),630.6493170665115,19.57144084027501,32.222937606552314,8.424267397948628e-228,13,150,150,650,30,80,15,0.35,175
category: present,41.2623005356845,8.468528780492967,4.872428447162053,1.1023478573805305e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),627.1232750351238,20.368184777276774,30.78935515818559,3.6382083211130797e-208,13,150,150,650,30,80,15,0.35,175
category: present,38.2639275153534,8.837837356692988,4.329557783316268,1.4940906417384632e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),640.1627405960247,17.020979157248004,37.610218230214194,1.463401091302246e-309,13,150,150,650,30,80,15,0.35,175
category: present,18.015596705831047,5.982610293852401,3.011327133298901,0.002601084592123125,13,150,150,650,30,80,15,0.35,175
(Intercept),635.7119159898737,15.961116188077538,39.82878819369355,0.0,13,150,150,650,30,80,15,0.35,175
category: present,33.39927189248165,8.616356674241736,3.8762638496996624,0.00010607265916945881,13,150,150,650,30,80,15,0.35,175
(Intercept),679.0639120956366,20.06962974150146,33.835398103604184,5.951274800881449e-251,13,150,150,650,30,80,15,0.35,175
category: present,41.272190547544625,6.591608444058881,6.261323150155238,3.817245592053316e-10,13,150,150,650,30,80,15,0.35,175
(Intercept),644.5050136872128,19.421707395915274,33.18477621708808,1.7852036940420636e-241,13,150,150,650,30,80,15,0.35,175
category: present,30.191695085751558,5.673170860063812,5.321837792386172,1.0272414983438762e-7,13,150,150,650,30,80,15,0.35,175
(Intercept),605.1701566975202,17.735359782988205,34.12223738917328,3.4523626262338316e-255,13,150,150,650,30,80,15,0.35,175
category: present,18.59451907016061,5.73651058726928,3.241433757906138,0.0011893007073405073,13,150,150,650,30,80,15,0.35,175
(Intercept),672.8816007542192,24.61234965207072,27.339185826071972,1.4520386879788557e-164,13,150,150,650,30,80,15,0.35,175
category: present,28.37843541231509,5.830286919760681,4.867416613088392,1.130665136443698e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),668.0074741479028,9.660059869670096,69.15148385832066,0.0,13,150,150,650,30,80,15,0.35,175
category: present,28.268812815794423,6.937470837470634,4.07480095816894,4.6053719730303975e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),630.1557620765152,23.031192827710036,27.36096939444412,7.99628462187195e-165,13,150,150,650,30,80,15,0.35,175
category: present,27.493815225575027,5.818808835933653,4.724990285948022,2.3012635655935767e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),678.3077223742155,20.14901942629504,33.664552503681875,1.9096848048707217e-248,13,150,150,650,30,80,15,0.35,175
category: present,40.11345083493101,7.493347862592338,5.35320814814724,8.640835417183402e-8,13,150,150,650,30,80,15,0.35,175
(Intercept),625.2760350252399,23.778181511553793,26.296209183255623,2.1190509569737923e-152,13,150,150,650,30,80,15,0.35,175
category: present,38.38687192489534,7.069825845534587,5.429677160879583,5.645608532488447e-8,13,150,150,650,30,80,15,0.35,175
(Intercept),641.1291851302011,20.391915447898427,31.440361096449884,5.685501540370787e-217,13,150,150,650,30,80,15,0.35,175
category: present,27.213279096618187,5.682400355801059,4.7890464227563,1.675757147472709e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),636.7931599723197,20.286975117664362,31.389261152977333,2.8355974753021297e-216,13,150,150,650,30,80,15,0.35,175
category: present,23.880470095517925,6.7154644725576045,3.5560414611832467,0.00037648468863562173,13,150,150,650,30,80,15,0.35,175
(Intercept),651.4963312394518,24.885507475271144,26.179748670459986,4.519934681506429e-151,13,150,150,650,30,80,15,0.35,175
category: present,24.791039854709954,6.994221414874833,3.544503152557633,0.00039335380059079183,13,150,150,650,30,80,15,0.35,175
(Intercept),632.2270604867779,15.73882109360961,40.169912138049476,0.0,13,150,150,650,30,80,15,0.35,175
category: present,22.85954741682994,6.78880355188506,3.367242437068677,0.0007592391070101428,13,150,150,650,30,80,15,0.35,175
(Intercept),657.205781068981,21.692242908048897,30.296810885568917,1.2627709459323323e-201,13,150,150,650,30,80,15,0.35,175
category: present,34.30940201648817,5.911222935724057,5.804112345203855,6.47078813392471e-9,13,150,150,650,30,80,15,0.35,175
(Intercept),644.2472530985735,22.99344497199962,28.018735508450728,9.607238296414456e-173,13,150,150,650,30,80,15,0.35,175
category: present,24.766060519784972,6.317695547377988,3.920109846075686,8.850861711853694e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),633.9544468185899,18.929940543369028,33.48951072330007,6.850730968357654e-246,13,150,150,650,30,80,15,0.35,175
category: present,35.058117496967604,5.643862782231334,6.211723929104309,5.240644046183825e-10,13,150,150,650,30,80,15,0.35,175
(Intercept),628.9250963934028,22.285339706354314,28.221472262954766,3.188392300375116e-175,13,150,150,650,30,80,15,0.35,175
category: present,34.230379301521026,8.356314076185644,4.096349058859928,4.197169309250299e-5,13,150,150,650,30,80,15,0.35,175
(Intercept),667.7294325606442,22.192815714253623,30.087639223344983,7.031563549903966e-199,13,150,150,650,30,80,15,0.35,175
category: present,26.62118848452529,5.920092747294514,4.496751929552318,6.899941235116751e-6,13,150,150,650,30,80,15,0.35,175
(Intercept),680.320706065097,29.590409110823362,22.99125718462116,5.701413402366942e-117,13,150,150,650,30,80,15,0.35,175
